108.349060994, 0.12433001128138155,
108.34907377, 0.3752249972942773,
108.349086537, 0.6802894926956868,
108.349099304, 0.4650217137015866,
108.349112072, 0.16495237798740403,
108.349124839, 0.4377472659956376,
108.349137606, 0.8930723631548377,
108.349150376, 0.012876875232611606,
108.349163145, 0.3972403300433286,
108.349175913, 0.7069023025513385,
108.349188683, 0.6124929582205987,
108.349201452, 0.42708240070908543,
108.34921422, 0.4712881901812319,
108.349226987, 0.9820895316283303,
108.349239755, 0.724663529826689,
108.349252522, 0.9166502883126593,
108.349265289, 0.21883568632183725,
108.349278056, 0.5397290105972334,
108.349290825, 0.3774059002454343,
108.349303591, 0.6775815660621256,
108.349316359, 0.8389768905346171,
108.349329126, 0.8896587174621939,
108.349341894, 0.18577813875555427,
108.349354662, 0.1834699931415712,
108.349367429, 0.23163398902239918,
108.349380199, 0.9378227921656268,
108.349392968, 0.8242572174624724,
108.349405737, 0.40902087335592474,
108.349418504, 0.13633824345352996,
108.349431272, 0.6203192752793936,
108.34944404, 0.3636846331879253,
108.349456809, 0.8818618996796006,
108.349469577, 0.3119098960810974,
108.349482345, 0.5576043129173408,
108.349495111, 0.05756987462271623,
108.349507879, 0.9360667554829892,
108.349520646, 0.8591034307694859,
108.349533414, 0.24099467793894847,
108.349546181, 0.5591715163118993,
108.349558948, 0.3602163893901078,
108.349571714, 0.608428540698503,
108.349584482, 0.7230084172750258,
108.349597249, 0.9876706558267989,
108.349610017, 0.6293608680539331,
108.349622783, 0.35144361277324787,
108.34963555, 0.7925363551726874,
108.349648318, 0.5442773040537061,
108.349661087, 0.9892223884263066,
108.349673855, 0.5837327262008716,
108.349686621, 0.660459653992927,
108.48817425, 0.32939505731147034,
108.488187026, 0.8505182061684559,
108.488199801, 0.48493417956794704,
108.488212576, 0.63536676524487,
108.488225351, 0.1637095504121513,
108.488238126, 0.8401570624650361,
108.488250901, 0.5690504404960548,
108.488263677, 0.6591450956667708,
108.488276452, 0.7072634012635134,
108.488289226, 0.8011129721545708,
108.488302001, 0.8987666341699257,
108.488314777, 0.10221017214787242,
108.488327554, 0.5358736379537054,
108.488340329, 0.3400758970836072,
108.488353104, 0.20321279835422057,
108.488365879, 0.5630874839865357,
108.488378654, 0.6396402494319249,
108.48839143, 0.8852080729862303,
108.488404205, 0.032062078481959744,
108.48841698, 0.9440137270451211,
108.488429755, 0.14509247495674438,
108.488442531, 0.7753220535305223,
108.488455306, 0.22618526908318703,
108.488468081, 0.5799144583722791,
108.488480855, 0.9805457805893768,
108.48849363, 0.16201439233259396,
108.488506406, 0.3905573779408208,
108.488519181, 0.742291636087383,
108.488531956, 0.05268765603972303,
108.488544731, 0.441576272246197,
108.488557507, 0.8131033726181163,
108.488570281, 0.20527912608145293,
108.488583056, 0.7543167545123551,
108.488595831, 0.9345180251091683,
108.488608606, 0.3698905569203895,
108.488621381, 0.6196910642215964,
108.488634156, 0.1369063544803958,
108.488646931, 0.7662056632142841,
108.488659706, 0.9698245332983739,
108.488672482, 0.4981276024165011,
108.488685257, 0.5700087733466275,
108.488698032, 0.14804445839867808,
108.488710809, 0.7844752333807565,
108.488723586, 0.7239385031130446,
108.488736365, 0.5171774846629441,
108.48874914, 0.41252208872245544,
108.488761915, 0.04256825619229465,
108.48877469, 0.42853105321675333,
108.488787468, 0.4717839324243952,
108.488800243, 0.3588216029526412,
108.488813017, 0.5021845201258269,
108.488825792, 0.709422914699258,
108.488838566, 0.7456673009150623,
108.488851341, 0.410231859954984,
108.488864115, 0.9683543393635767,
108.48887689, 0.2984047681993236,
108.488889666, 0.9294740707837515,
108.488902441, 0.4069364540057856,
108.488915215, 0.6032710849548324,
108.48892799, 0.3997957610396453,
108.488940764, 0.13708328091013267,
108.488953539, 0.7465883236693449,
108.488966314, 0.39370787538256125,
108.488979088, 0.9712301738141921,
108.488991863, 0.925681641658524,
108.489004638, 0.6833165632039938,
108.489017413, 0.4141367321144974,
108.489030188, 0.9813212118396032,
108.489042963, 0.25772452856640804,
108.489055738, 0.29799975217528196,
108.489068513, 0.605269878356922,
108.48908129, 0.9429210997103857,
108.489094065, 0.9950779464053643,
108.48910684, 0.04627253093311201,
108.489119616, 0.602976908811044,
108.48913239, 0.1823092205942406,
108.489145166, 0.09665745290811556,
108.489157941, 0.25058523374048325,
108.489170716, 0.9574818445958555,
108.489183491, 0.6704054322514809,
108.489196267, 0.1642642650405587,
108.489209043, 0.08483723505737106,
108.489221817, 0.8820605742212868,
108.489234592, 0.9165913432767742,
108.489247367, 0.4135047144462922,
108.489260142, 0.9226741306653468,
108.489272917, 0.5812039564491974,
108.489285691, 0.46290575108498455,
108.489298466, 0.4188886761349069,
108.489311241, 0.9473700320845763,
108.489324015, 0.8935903949396763,
108.48933679, 0.31804317206009414,
108.489349565, 0.6571391368904602,
108.489362341, 0.7859058067440142,
108.489375116, 0.3615699561646697,
108.489387891, 0.13726132992358242,
108.489400667, 0.3291859980351196,
108.489413442, 0.018845324365569627,
108.489426218, 0.37374178292702664,
108.489438992, 0.48404995198722744,
108.489451767, 0.9096002130006625,
108.489464542, 0.0007621088348866989,
108.489477317, 0.5925331463317024,
108.489490091, 0.377556342087621,
108.489502867, 0.8704684654776511,
108.489515642, 0.7598641705766949,
108.489528417, 0.6172042609998023,
108.489541192, 0.0004679386203696456,
